Generation number	Allele number	Frequency	Activity
3130	42	0.901951	0.704363
3130	58	0.0985493	0.994614
3140	-3	0	0.76813
3140	42	0.832916	0.700113
3140	58	0.167584	0.993164
3150	-3	0	0.766969
3150	42	0.844922	0.693722
3150	58	0.155578	0.992908
3160	-3	0	0.765965
3160	42	0.783392	0.689939
3160	58	0.216608	0.992213
3160	59	0.00050025	0.999154
3170	-3	0	0.767925
3170	42	0.765383	0.686963
3170	58	0.235118	0.990993
3180	-3	0	0.76833
3180	42	0.711356	0.684445
3180	58	0.289145	0.989641
3190	-3	0	0.767965
3190	42	0.612806	0.677082
3190	58	0.387694	0.988868
3200	-3	0	0.767136
3200	42	0.52026	0.674051
3200	58	0.47924	0.987564
3200	60	0.0010005	0.999909
3210	-3	0	0.766574
3210	42	0.512756	0.672461
3210	58	0.487744	0.986813
3220	-3	0	0.764505
3220	42	0.34017	0.669301
3220	58	0.66033	0.985433
3230	-3	0	0.764275
3230	42	0.354677	0.666925
3230	58	0.645823	0.983683
3240	-3	0	0.763175
3240	42	0.353677	0.665601
3240	58	0.646823	0.981913
3250	-3	0	0.763679
3250	42	0.307654	0.664685
3250	58	0.692846	0.980564
3260	-3	0	0.764324
3260	42	0.292146	0.662447
3260	58	0.708354	0.979038
3270	-3	0	0.763466
3270	42	0.301151	0.661444
3270	58	0.69935	0.977383
3280	-3	0	0.763245
3280	42	0.226613	0.659461
3280	58	0.769885	0.976379
3280	63	0.004002	0.999569
3290	-3	0	0.762674
3290	42	0.1991	0.657128
3290	58	0.795398	0.974109
3290	63	0.006003	0.998648
3300	-3	0	0.76224
3300	42	0.224612	0.655304
3300	58	0.770385	0.973324
3300	63	0.00550275	0.997769
3310	-3	0	0.763847
3310	42	0.195598	0.655647
3310	58	0.803402	0.97089
3310	63	0.00150075	0.996849
3320	-3	0	0.763453
3320	42	0.154577	0.652382
3320	58	0.845923	0.9695
3330	-3	0	0.762066
3330	42	0.143072	0.651245
3330	58	0.857429	0.967156
3340	-3	0	0.762115
3340	42	0.113057	0.650584
3340	58	0.887444	0.96538
3350	-3	0	0.761542
3350	42	0.090045	0.651581
3350	58	0.910455	0.963888
3360	-3	0	0.761338
3360	42	0.0770385	0.650493
3360	58	0.923462	0.962886
3370	-3	0	0.759818
3370	42	0.0505253	0.651334
3370	58	0.949975	0.960354
3380	-3	0	0.759398
3380	42	0.056028	0.651145
3380	58	0.944472	0.958515
3390	-3	0	0.760706
3390	42	0.042021	0.650674
3390	58	0.958479	0.956392
3400	-3	0	0.760645
3400	42	0.0370185	0.649635
3400	58	0.963482	0.953524
3410	-3	0	0.759664
3410	42	0.016008	0.648409
3410	58	0.982491	0.951244
3410	68	0.002001	0.998948
3420	-3	0	0.759474
3420	42	0.006003	0.64617
3420	58	0.988994	0.948851
3420	68	0.00550275	0.998226
3430	-3	0	0.758043
3430	42	0.004002	0.643126
3430	58	0.993497	0.944608
3430	68	0.0030015	0.997398
3440	-3	0	0.757746
3440	42	0.0010005	0.642721
3440	58	0.9995	0.942721
3450	-3	0	0.756739
3450	58	1.0005	0.939696
3460	-3	0	0.754722
3460	58	1.0005	0.93633
3470	-3	0	0.75566
3470	58	1.0005	0.934439
3480	-3	0	0.755173
3480	58	1	0.931886
3480	69	0.00050025	0.999806
3490	-3	0	0.754406
3490	58	1.0005	0.928935
3500	-3	0	0.752613
3500	58	1.0005	0.925883
3510	-3	0	0.754691
3510	58	1.0005	0.922024
3520	-3	0	0.756546
3520	58	1.0005	0.918095
3530	-3	0	0.757143
3530	58	1.0005	0.914338
3540	-3	0	0.755166
3540	58	1.0005	0.910888
3550	-3	0	0.75403
3550	58	1.0005	0.907005
3560	-3	0	0.752729
3560	58	1.0005	0.904915
3570	-3	0	0.750868
3570	58	1.0005	0.90248
3580	-3	0	0.75176
3580	58	0.998999	0.900163
3580	74	0.00150075	0.99951
3590	-3	0	0.75024
3590	58	1.0005	0.897695
3600	-3	0	0.75134
3600	58	1.0005	0.895521
3610	-3	0	0.749978
3610	58	1.0005	0.891284
3620	-3	0	0.749331
3620	58	1.0005	0.887984
3630	-3	0	0.746981
3630	58	1.0005	0.882558
3640	-3	0	0.747571
3640	58	1.0005	0.880426
3650	-3	0	0.74735
3650	58	1.0005	0.8789
3660	-3	0	0.747083
3660	58	1.0005	0.873913
3670	-3	0	0.747321
3670	58	1.0005	0.871065
3680	-3	0	0.744482
3680	58	1.0005	0.868029
3690	-3	0	0.744024
3690	58	1.0005	0.862888
3700	-3	0	0.743916
3700	58	1.0005	0.858231
3710	-3	0	0.742939
3710	58	1.0005	0.854091
3720	-3	0	0.742589
3720	58	1.0005	0.851394
3730	-3	0	0.742001
3730	58	1.0005	0.847558
3740	-3	0	0.740981
3740	58	1.0005	0.842345
3750	-3	0	0.74049
3750	58	1.0005	0.839359
3760	-3	0	0.740164
3760	58	1.0005	0.833259
3770	-3	0	0.741558
3770	58	1.0005	0.827146
3780	-3	0	0.74227
3780	58	1.0005	0.823441
3790	-3	0	0.741556
3790	58	1.0005	0.819135
3800	-3	0	0.739572
3800	58	1.0005	0.814755
3810	-3	0	0.74157
3810	58	1.0005	0.811059
3820	-3	0	0.740574
3820	58	1.0005	0.80499
3830	-3	0	0.740723
3830	58	0.997999	0.798959
3830	80	0.00250125	0.999703
3840	-3	0	0.740116
3840	58	1.0005	0.794484
3850	-3	0	0.737293
3850	58	1	0.789423
3850	81	0.00050025	1
3860	-3	0	0.739221
3860	58	1.0005	0.784356
3870	-3	0	0.73999
3870	58	1.0005	0.78037
3880	-3	0	0.739221
3880	58	1.0005	0.776227
3890	-3	0	0.741661
3890	58	1.0005	0.770918
3900	-3	0	0.739535
3900	58	1.0005	0.765868
3910	-3	0	0.73833
3910	58	1.0005	0.762109
3920	-3	0	0.736573
3920	58	1	0.757714
3920	83	0.00050025	1
3930	-3	0	0.734085
3930	58	1.0005	0.752319
3940	-3	0	0.733076
3940	58	1.0005	0.746521
3950	-3	0	0.731634
3950	58	1.0005	0.739801
3960	-3	0	0.731695
3960	58	1.0005	0.733765
3970	-3	0	0.730729
3970	58	1.0005	0.727193
3980	-3	0	0.7298
3980	58	1.0005	0.721771
3990	-3	0	0.727926
3990	58	0.997999	0.716731
3990	84	0.00250125	0.999148
4000	-3	0	0.727256
4000	58	0.996498	0.710202
