Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
3000	32	6.95278	0.954689	2.22834	0.948767	0.0313093	0.00189753	0.0180266
3010	29	7.22996	0.954578	2.20363	0.95057	0.0270913	0.00285171	0.0194867
3020	27	7.37918	0.954699	2.2236	0.954198	0.0214695	0.00333969	0.0209924
3030	26	6.97982	0.954027	2.20468	0.948767	0.0303605	0.00379507	0.0170778
3040	26	8.60202	0.9529	2.2179	0.948317	0.0246562	0.0056899	0.0213371
3050	25	8.44235	0.951993	2.21374	0.952381	0.0247619	0.00285714	0.02
3060	30	8.715	0.952332	2.21222	0.953289	0.0271687	0.000476644	0.0190658
3070	24	8.53201	0.951158	2.21902	0.953743	0.0262279	0.00238436	0.0176443
3080	25	7.66587	0.949565	2.19393	0.957396	0.0191479	0.00430828	0.0191479
3090	22	7.68775	0.950443	2.18118	0.953289	0.0243089	0.00285987	0.0195424
3100	23	8.06022	0.950109	2.21143	0.94697	0.0274621	0.00331439	0.0222538
3110	23	7.44933	0.948456	2.16286	0.955566	0.0238892	0.00238892	0.0181558
3120	21	8.17105	0.949751	2.1451	0.954198	0.0257634	0.0019084	0.0181298
3130	27	8.6415	0.948708	2.19345	0.954654	0.023389	0.00286396	0.0190931
3140	26	9.27121	0.947224	2.18966	0.95057	0.0280418	0.00190114	0.0194867
3150	32	9.61789	0.949833	2.19321	0.949217	0.0246796	0.00142383	0.0246796
3160	28	8.99769	0.947608	2.21594	0.953289	0.0185891	0.00190658	0.0262154
3170	29	7.91247	0.94511	2.19772	0.956938	0.0253589	0.000956938	0.0167464
3180	28	7.11726	0.941598	2.17239	0.946522	0.0288689	0.00331283	0.0212967
3190	26	7.20439	0.939923	2.16128	0.947867	0.028436	0.0014218	0.0222749
3200	26	7.52744	0.939384	2.14602	0.960615	0.0144092	0.00432277	0.0206532
