Generation number	Allele number	Frequency	Activity
1230	218	0.00650325	0.958641
1230	221	0.126563	0.965676
1230	236	0.00150075	0.995394
1230	237	0.00150075	0.997415
1240	106	0.0535268	0.642855
1240	114	0.04002	0.670413
1240	133	0.103052	0.721269
1240	182	0.591296	0.85581
1240	189	0.06003	0.893009
1240	218	0.008004	0.953317
1240	221	0.144572	0.961209
1250	106	0.030015	0.639194
1250	114	0.028014	0.666559
1250	133	0.0995498	0.717041
1250	182	0.616308	0.848937
1250	189	0.0675338	0.890027
1250	218	0.010005	0.94886
1250	221	0.148574	0.95538
1250	242	0.00050025	1
1260	106	0.012006	0.635551
1260	114	0.012006	0.662949
1260	133	0.0605303	0.713856
1260	182	0.671336	0.842324
1260	189	0.054027	0.886191
1260	218	0.008004	0.944199
1260	221	0.182591	0.951228
1270	106	0.0150075	0.63298
1270	114	0.0125063	0.660291
1270	133	0.046023	0.70942
1270	182	0.63932	0.834345
1270	189	0.0635318	0.879907
1270	218	0.002001	0.939944
1270	221	0.222111	0.945789
1280	106	0.00750375	0.629476
1280	114	0.014007	0.656548
1280	133	0.0670335	0.705875
1280	182	0.635318	0.82765
1280	189	0.0625313	0.876087
1280	221	0.214107	0.941406
1290	106	0.00350175	0.625296
1290	114	0.0275138	0.652381
1290	133	0.0575288	0.700697
1290	182	0.577289	0.820784
1290	189	0.0855428	0.87219
1290	221	0.243622	0.93594
1290	248	0.00550275	0.999026
1300	114	0.028014	0.651401
1300	133	0.064032	0.695168
1300	182	0.572786	0.812383
1300	189	0.0915458	0.868189
1300	221	0.216108	0.931195
1300	248	0.0225113	0.993848
1300	249	0.00450225	0.996106
1300	252	0.0010005	0.999468
1310	114	0.0415208	0.645836
1310	133	0.0675338	0.689265
1310	182	0.531766	0.806743
1310	189	0.064032	0.862136
1310	221	0.231616	0.925837
1310	248	0.0465233	0.989379
1310	249	0.0175088	0.990996
1320	114	0.028014	0.64295
1320	133	0.0770385	0.686129
1320	182	0.535768	0.800047
1320	189	0.0505253	0.857655
1320	221	0.232616	0.920489
1320	248	0.0425213	0.985334
1320	249	0.0315158	0.986548
1320	253	0.00250125	0.996991
1330	114	0.0205103	0.64023
1330	133	0.0610305	0.681861
1330	182	0.517759	0.792234
1330	189	0.070035	0.853263
1330	221	0.246623	0.915821
1330	248	0.0415208	0.98126
1330	249	0.0410205	0.981481
1330	255	0.002001	0.997964
1340	114	0.022011	0.634225
1340	133	0.0365183	0.679347
1340	182	0.496748	0.783749
1340	189	0.0590295	0.846962
1340	221	0.318659	0.910465
1340	248	0.0295148	0.976052
1340	249	0.038019	0.976903
1350	114	0.0310155	0.630285
1350	133	0.0345173	0.67762
1350	182	0.505753	0.776796
1350	189	0.042021	0.841757
1350	221	0.29915	0.905489
1350	248	0.0290145	0.970909
1350	249	0.056028	0.970554
1350	263	0.002001	0.998485
1350	264	0.0010005	0.999559
1360	114	0.008004	0.627764
1360	133	0.014007	0.676966
1360	182	0.489745	0.770416
1360	189	0.0565283	0.837666
1360	221	0.325663	0.89968
1360	248	0.0315158	0.965143
1360	249	0.0655328	0.965588
1360	263	0.00150075	0.993983
1360	264	0.008004	0.994551
1370	114	0.0030015	0.622505
1370	133	0.018009	0.675647
1370	182	0.462731	0.765022
1370	189	0.0505253	0.834294
1370	221	0.367184	0.895294
1370	248	0.036018	0.95901
1370	249	0.0415208	0.959171
1370	264	0.0215108	0.989654
1380	114	0.00050025	0.618294
1380	133	0.016008	0.671943
1380	182	0.502251	0.76016
1380	189	0.0310155	0.827659
1380	221	0.345173	0.891677
1380	248	0.038019	0.953833
1380	249	0.050025	0.953296
1380	264	0.0175088	0.985019
1390	133	0.006003	0.669172
1390	182	0.484242	0.7506
1390	189	0.044022	0.824683
1390	221	0.354677	0.887375
1390	248	0.0585293	0.949342
1390	249	0.0445223	0.948346
1390	264	0.00850425	0.979308
1400	133	0.006003	0.664289
1400	182	0.477239	0.743293
1400	189	0.034017	0.823034
1400	221	0.365683	0.882766
1400	248	0.0405203	0.944576
1400	249	0.062031	0.944106
1400	264	0.0135068	0.974265
1400	268	0.00150075	0.999459
1410	133	0.0010005	0.657834
1410	182	0.46073	0.73538
1410	189	0.0525263	0.818104
1410	221	0.403702	0.877098
1410	248	0.0330165	0.93902
1410	249	0.0370185	0.938254
1410	264	0.0125063	0.968225
1420	182	0.443222	0.728364
1420	189	0.0470235	0.813584
1420	221	0.43972	0.870202
1420	248	0.0190095	0.934713
1420	249	0.0475238	0.933425
1420	264	0.004002	0.964049
1430	182	0.388194	0.72306
1430	189	0.0875438	0.808822
1430	221	0.462731	0.864866
1430	248	0.0215108	0.930166
1430	249	0.0355178	0.928766
1430	264	0.004002	0.959255
1430	276	0.0010005	0.998981
1440	182	0.342171	0.717747
1440	189	0.0990495	0.804423
1440	221	0.508254	0.857697
1440	248	0.002001	0.927099
1440	249	0.0415208	0.924601
1440	264	0.00750375	0.954492
1450	182	0.278139	0.713186
1450	189	0.102051	0.798724
1450	221	0.576788	0.85201
1450	248	0.00050025	0.92153
1450	249	0.030015	0.918535
1450	264	0.012006	0.949627
1450	278	0.0010005	0.997969
1460	182	0.272136	0.707336
1460	189	0.134567	0.793996
1460	221	0.550775	0.846586
1460	249	0.0385193	0.914804
1460	264	0.004002	0.944685
1460	283	0.00050025	0.99949
1470	182	0.249625	0.701834
1470	189	0.127064	0.788376
1470	221	0.578289	0.839716
1470	249	0.0395198	0.908144
1470	264	0.006003	0.941274
1480	182	0.204602	0.695583
1480	189	0.0855428	0.786129
1480	221	0.668334	0.832136
1480	249	0.026013	0.903094
1480	264	0.016008	0.936734
1490	182	0.207604	0.689576
1490	189	0.0905453	0.780744
1490	221	0.65933	0.824756
1490	249	0.0195098	0.899617
1490	264	0.0235118	0.933175
1500	182	0.214107	0.685187
1500	189	0.106053	0.776853
1500	221	0.647324	0.818442
