Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
2920	34	7.65051	0.876077	2.20421	0.946074	0.025544	0.000946074	0.0274361
2930	33	7.93906	0.879629	2.26578	0.943841	0.0268995	0.00141576	0.0278433
2940	35	7.76592	0.880528	2.26068	0.932836	0.0298507	0.00186567	0.0354478
2950	31	7.38204	0.874945	2.37399	0.935016	0.0261805	0.00280505	0.0359981
2960	36	8.02632	0.87788	2.23779	0.951475	0.0237869	0.00285442	0.0218839
2970	36	9.63124	0.883621	2.26312	0.945626	0.0255319	0.00330969	0.0255319
2980	30	8.31146	0.872011	2.26607	0.940291	0.029149	0.00188058	0.0286789
2990	34	8.03297	0.878105	2.24198	0.946522	0.0274491	0.00141978	0.0246096
3000	33	8.70179	0.87614	2.33888	0.945626	0.022695	0.00189125	0.0297872
3010	33	9.98386	0.872861	2.25651	0.944287	0.02644	0.00188857	0.0273843
3020	30	10.9668	0.880523	2.3143	0.939408	0.0291217	0.00140911	0.0300611
3030	30	9.26033	0.886961	2.30671	0.93985	0.0225564	0.0018797	0.0357143
3040	34	9.9149	0.893047	2.30648	0.952381	0.0242857	0.000952381	0.022381
3050	31	7.51688	0.882643	2.25476	0.938086	0.0351782	0.000469043	0.0262664
3060	29	9.06016	0.888787	2.27437	0.940291	0.029149	0.00282087	0.0277386
3070	30	9.91259	0.894022	2.37525	0.944733	0.0292867	0.0014171	0.0245631
3080	31	10.756	0.896975	2.30632	0.942507	0.0245052	0.00188501	0.0311027
3090	28	11.6745	0.893341	2.32304	0.946522	0.0279224	0.0023663	0.0231898
3100	30	11.362	0.894672	2.39841	0.938967	0.0314554	0.00140845	0.028169
3110	29	10.575	0.889397	2.38655	0.946074	0.0231788	0.00331126	0.0274361
3120	30	10.5717	0.897175	2.36556	0.95057	0.0204373	0.00237643	0.026616
3130	34	11.0067	0.900333	2.45395	0.947867	0.0246445	0.0014218	0.0260664
3140	32	10.5146	0.896679	2.5277	0.94697	0.0298295	0.00284091	0.0203598
3150	38	12.4097	0.895007	2.49727	0.938967	0.02723	0.00234742	0.0314554
3160	31	11.4997	0.894027	2.36666	0.947867	0.0255924	0.00236967	0.0241706
3170	28	11.7744	0.892741	2.35633	0.946522	0.0279224	0.00141978	0.0241363
3180	28	11.0972	0.890537	2.34909	0.937647	0.0267229	0.00281294	0.0328176
3190	29	10.4508	0.893749	2.32878	0.95057	0.0218631	0.00095057	0.026616
3200	31	9.59465	0.889739	2.31522	0.938967	0.0300469	0.0028169	0.028169
